word,sentiment,intensity,valence
含霜履雪,Awe,7,1
韩寿偷香,Disgust,7,-1
寒腹短识,Disgust,7,-1
汗马之功,Awe,9,1
汗流浃体,Fear,7,0
好心好意,Awe,5,1
好佚恶劳,Disgust,7,-1
豪取智笼,Disgust,7,-1
浩浩荡荡,Awe,7,1
河山带砺,Awe,7,1
河东狮子吼,Disgust,7,-1
河海清宴,Joy,5,1
涸辙枯鱼,Disgust,7,0
鹤怨猿惊,Disgust,7,0
鹤发松姿,Awe,7,1
黑漆皮灯笼,Disgust,7,-1
横行逆施,Disgust,7,-1
横眉冷目,Disgust,9,-1
横翔捷出,Awe,7,1
横科暴敛,Disgust,7,-1
横徵苛役,Disgust,7,-1
轰天裂地,Surprise,7,1
闳言崇议,Awe,7,1
鸿消鲤息,SadDisgustss,5,0
鸿渐之仪,Awe,7,1
鸿鹄之志,Awe,7,1
后进之秀,Awe,7,1
呼天叩地,SadDisgustss,9,0
狐死兔泣,SadDisgustss,7,0
狐假鸱张,Disgust,7,-1
狐鸣枭噪,Disgust,7,-1
胡支扯叶,Disgust,7,-1
师傅,Awe,5,0
实干,Awe,5,1
使命,Awe,5,1
收买,Disgust,7,-1
交椅,Awe,5,0
绞痛,Fear,7,0
剿袭,Disgust,7,-1
揭底,Disgust,5,0
劫持,Fear,5,-1
结发夫妻,Awe,5,0
解颜,Joy,5,0
借问,Awe,5,0
窝囊,Disgust,7,-1
无比,Awe,9,1
货色,Disgust,5,-1
急刹车,Fear,5,0
大眼贼,Fear,7,0
担风险,Fear,5,0
悼亡,SadDisgustss,7,0
变故,SadDisgustss,7,0
变天,Fear,5,-1
辨明,Awe,5,0
辩诬,AFearry,3,0
表决,Awe,3,0
瘪三,Disgust,5,-1
冰霜,Fear,5,0
兵权,Awe,5,0
病包儿,Disgust,7,-1
病夫,Disgust,7,-1
剥夺,Disgust,5,0
驳难,Disgust,7,-1
补偿,SadDisgustss,5,0
哺育,Joy,5,0
不定,Disgust,7,0
不及,Disgust,5,-1
不了,Disgust,3,0
不人道,Disgust,7,-1
不是玩儿的,Fear,5,0
不暇,Disgust,5,0
噱头,Joy,7,1
开胃,Joy,5,0
铿然,Awe,5,1
用工夫,Awe,5,1
幽囚,Disgust,5,0
游乐,Joy,5,0
游园会,Joy,5,0
诱致,Disgust,5,-1
远垂不朽,Awe,7,1
月圆花好,Awe,5,0
悦目赏心,Joy,7,0
云起雪飞,Awe,5,1
云涌飙发,Awe,7,1
云树之思,SadDisgustss,5,0
咂嘴弄舌,Disgust,5,-1
赃污狼藉,Disgust,7,-1
赃贿狼籍,Disgust,7,-1
造言生事,Disgust,5,-1
贼人心虚,Fear,5,0
贼头鼠脑,Disgust,7,-1
沾沾自衒,Disgust,7,-1
斩头沥血,Awe,7,1
战战栗栗,Fear,7,0
张嘴挢舌,Fear,5,0
招权纳赇,Disgust,7,-1
朝梁暮陈,Disgust,7,-1
贞风亮节,Awe,7,1
枕戈泣血,AFearry,7,0
整本大套,Awe,5,1
正明公道,Awe,7,1
之死靡他,Awe,7,1
执鞭随镫,Awe,5,1
直眉瞪眼,AFearry,5,0
指山卖磨,Disgust,5,-1
指东划西,Disgust,5,-1
十死九活,Fear,7,0
十战十胜,Awe,7,1
识文断字,Awe,5,1
识微知著,Awe,7,1
食子徇君,Disgust,7,-1
食不兼肉,Awe,5,0
食甘寝宁,Joy,5,0
使性摜气,Disgust,5,-1
市井小人,Disgust,7,-1
饰情矫行,Disgust,7,-1
视如陌路,Disgust,5,-1
视险如夷,Joy,7,0
逝将去汝,SadDisgustss,9,0
誓海盟山,Awe,7,1
山盟海誓,Awe,7,1
適居其反,SadDisgustss,5,-1
手足异处,SadDisgustss,7,0
守正不回,Awe,7,1
书香世家,Awe,7,1
输肝写胆,Awe,7,1
鼠雀之辈,Disgust,7,-1
鼠窜蜂逝,Fear,7,-1
数短论长,Disgust,5,-1
束手无术,Disgust,5,0
束马县车,Disgust,7,0
树倒猢猻散,SadDisgustss,7,0
率马以骥,Awe,7,1
爽心豁目,Joy,7,1
水火不辞,Awe,7,1
水底摸月,Disgust,5,-1
顺天应人,Awe,5,1
顺风吹火,Joy,5,1
说地谈天,Disgust,5,-1
思妇病母,Disgust,5,-1
死有余诛,Disgust,7,-1
死於非命,SadDisgustss,5,0
四通五达,Joy,5,1
孤苦零丁,SadDisgustss,7,0
谷马砺兵,Fear,5,0
骨瘦如豺,SadDisgustss,5,0
鼓脣弄舌,Disgust,7,-1
鼓脑争头,Disgust,5,-1
故伎重演,Disgust,7,-1
故态复还,Disgust,5,-1
顾盼多姿,Awe,7,1
挂席为门,SadDisgustss,5,0
怪声怪气,Disgust,5,-1
官官相卫,Disgust,7,-1
冠山戴粒,Awe,5,1
贯穿融会,Awe,7,1
光华夺目,Awe,7,1
广夏细旃,Joy,5,0
归正首邱,Joy,5,0
龟厌不告,SadDisgustss,5,0
规重矩叠,Awe,5,1
诡形奇制,Surprise,7,-1
鬼神不测,Surprise,7,1
鬼瞰其室,Disgust,7,-1
贵少贱老,Disgust,5,-1
桂折一枝,Awe,7,1
刿目怵心,Fear,7,0
果行育德,Awe,5,1
过屠大嚼,Disgust,7,-1
海约山盟,Awe,9,0
亥豕相望,Disgust,5,-1
骇浪惊涛,Fear,7,0
邯郸匍匐,Disgust,7,-1
含汙忍垢,SadDisgustss,7,0
含垢忍污,SadDisgustss,7,0
含章天挺,Awe,7,1
函盖乾坤,Awe,7,1
韩卢逐逡,Disgust,7,-1
汗牛充屋,Awe,7,1
好言好语,Awe,5,0
好善嫉恶,Awe,5,1
合眼摸象,Disgust,5,-1
河出伏流,Surprise,5,1
河清难俟,Disgust,7,0
鹤背扬州,Disgust,7,-1
鹤唳华亭,SadDisgustss,7,0
黑白混淆,Disgust,7,-1
横三顺四,Disgust,5,-1
横拖竖拉,Disgust,5,-1
横眉怒视,Disgust,9,-1
横僿不文,Disgust,7,-1
横祸非灾,SadDisgustss,7,-1
衡石量书,Awe,7,1
烘堂大笑,Joy,5,1
闳意眇指,Awe,7,1
鸿函钜椟,Awe,7,1
鸿笔丽藻,Awe,7,1
鸿篇巨著,Awe,9,1
鸿鶱凤立,Awe,7,1
厚生利用,Awe,5,1
呼天籥地,AFearry,9,0
狐朋狗友,Disgust,7,-1
狐裘蒙戎,Disgust,7,-1
狐凭鼠伏,Fear,7,0
失踪,Fear,5,0
施斋,Awe,5,0
识见,Awe,5,1
实用主义,Disgust,5,-1
世交,Awe,5,0
事迹,Awe,7,1
誓言,Awe,7,0
手泽,Awe,5,0
委过,Disgust,5,-1
温暾,Joy,5,0
兀傲,Disgust,5,-1
投隙抵罅,Disgust,7,-1
徒有其名,Disgust,7,-1
涂歌里咏,Joy,7,1
土豪劣绅,Disgust,7,-1
吐珠於泽，谁能不含,Disgust,5,-1
兔角牛翼,Disgust,5,-1
抟沙嚼蜡,Disgust,7,-1
推天抢地,Disgust,5,-1
推诚布公,Awe,7,1
颓垣败壁,SadDisgustss,7,-1
退避三舍,Awe,7,1
吞纸抱犬,Awe,7,1
屯积居奇,Disgust,7,-1
讬骥之蝇,Awe,5,0
脱颖而出,Awe,7,1
跅弛不羁,Disgust,7,-1
瓦解冰消,SadDisgustss,7,0
歪风邪气,Disgust,7,-1
外宽内忌,Disgust,7,-1
剜肉成疮,Disgust,7,-1
玩兵黩武,Disgust,9,-1
顽皮贼骨,Disgust,7,-1
亡矢遗镞,SadDisgustss,3,0
亡国之声,Disgust,7,-1
王后卢前,Awe,7,1
枉用心机,SadDisgustss,7,0
枉费心思,SadDisgustss,7,0
忘乎其形,Disgust,7,-1
望文生训,Disgust,7,-1
望梅阁老,Disgust,7,-1
望尘莫及,SadDisgustss,7,0
危言竦论,Fear,7,-1
威凤一羽,Awe,7,1
巍巍荡荡,Awe,9,1
为蛇画足,Disgust,7,-1
为民请命,Awe,7,1
违天逆理,Disgust,9,-1
违法乱纪,Disgust,7,-1
唯吾独尊,Disgust,9,-1
帷灯匣剑,Disgust,7,-1
惟利是求,Disgust,7,-1
伟绩丰功,Awe,9,1
未焚徙薪,Awe,7,1
渭川千亩,Awe,7,1
文山会海,Disgust,7,-1
文君新寡,SadDisgustss,7,0
文修武偃,Joy,7,1
文章宗工,Awe,7,1
文无加点,Awe,7,1
文籍先生,Awe,5,1
闻风而至,Awe,7,1
闻噎废食,Disgust,7,-1
问官答花,Disgust,7,-1
瓮天蠡海,Disgust,7,-1
我黼子佩,Awe,7,1
握云拿雾,Awe,7,1
乌天黑地,Disgust,7,-1
乌集之众,Disgust,7,-1
屋乌之爱,Awe,7,0
无下箸处,Disgust,7,-1
无巧不成书,Surprise,7,0
无可如何,Disgust,5,0
无用武之地,SadDisgustss,7,-1
无有伦比,Awe,9,1
无名火气,AFearry,7,0
无束无拘,Joy,5,0
无其奈何,Disgust,5,0
无所忌惮,Disgust,7,-1
无所適从,Disgust,5,0
无相无作,Awe,5,1
无计所奈,Disgust,5,0
无坚不陷,Awe,7,1
无胫而来,Awe,7,1
无为自化,Awe,7,1
鼎沸,Joy,7,0
动刑,Fear,7,0
逗趣儿,Joy,5,1
独裁者,Disgust,7,-1
焰火,Joy,5,0
离弃,Disgust,7,-1
老夫子,Awe,7,1
乐得,Joy,5,0
泪水,SadDisgustss,5,0
冷冰冰,Disgust,5,-1
愣头儿青,Disgust,7,-1
力行,Awe,5,1
普照,Joy,5,1
启发,Joy,5,0
牵缠,Disgust,5,0
潜伏,Fear,5,0
行号卧泣,SadDisgustss,9,0
形影相附,SadDisgustss,7,1
倖灾乐祸,Disgust,5,-1
休休有容,Awe,7,1
牙签玉轴,Awe,5,0
延颈跂踵,Awe,7,0
岩居川观,Joy,7,1
燕妒莺惭,Awe,9,1
扬眉眴目,AFearry,7,0
杨柳宫眉,Awe,7,1
瑶林玉树,Awe,7,1
权柄,Awe,5,0
劝诱,Awe,7,-1
群英会,Awe,5,1
热肠,Awe,7,1
人杰,Awe,7,1
认错,Fear,5,1
荣耀,Awe,9,1
容受,Awe,3,0
如实,Awe,5,0
蠕蠕,Disgust,7,-1
锐意,Awe,7,1
雪案萤灯,Awe,9,1
颜骨柳筋,Awe,7,1
逸兴遄飞,Joy,7,1
尘埃传染,Fear,5,-1
硬撅撅,Disgust,7,-1
舆台,Disgust,3,-1
泥足巨人,Disgust,5,-1
比翼齐飞? ,Awe,7,1
红叶题诗,Joy,5,0
伯埙仲篪,Awe,5,1
三迭阳关,SadDisgustss,7,0
车殆马烦,Disgust,7,0
不世之功,Awe,9,1
枯木逢春,Joy,7,1
万民涂炭,Disgust,9,-1
美名,Awe,5,1
猛孤丁地,Surprise,5,0
功烈,Awe,7,1
孤胆,Awe,7,1
革命反正,Awe,7,1
橡皮图章,Disgust,5,-1
神仙,Awe,7,1
扑面,Joy,5,0
猥辞,Disgust,7,-1
达官显贵,Awe,7,0
天旋地转,Disgust,7,0
没齿无怨,Joy,7,1
商讨,Awe,1,1
隐鳞戢翼,Awe,5,1
千金市骨,Awe,5,1
破崖绝角,Awe,3,1
柔远怀来,Awe,5,1
神武挂冠,Joy,5,0
活该,AFearry,3,0
重地,Awe,7,0
宣战,Awe,9,0
追击,AFearry,7,1
潜光隐耀,Joy,7,0
跌荡,Joy,5,1
黄齑淡饭,Disgust,5,-1
黄袍加身,Joy,9,0
焦黄,SadDisgustss,3,0
摈弃,SadDisgustss,5,0
视死如饴,Awe,5,1
无所不可,Awe,9,1
对手,Awe,5,0
拳拳,Joy,7,1
当头一棒,Fear,3,0
荣辱,Awe,5,1
浑浑沈沈,Disgust,5,-1
易子而食,Disgust,7,-1
泻肚,SadDisgustss,1,-1
谢绝,Disgust,3,0
心腹,Awe,3,0
心事,Fear,1,0
信守,Awe,3,1
惺惺,Awe,5,0
行乐,Joy,3,0
凶殴,Fear,9,0
虚文,Disgust,5,0
震荡,Fear,1,0
风烛残年,Disgust,1,0
月里嫦娥,Awe,7,1
鸱目虎吻,Disgust,7,1
驿路梅花,SadDisgustss,5,1
意气洋洋,Disgust,5,-1
因敌取资,Awe,5,0
殷天蔽日,Awe,5,0
淫言诐行,Disgust,3,-1
愁眉,Disgust,7,-1
垂暮,SadDisgustss,7,-1
摧枯振朽,Awe,7,1
存亡续绝,Joy,5,1
措心积虑,Disgust,7,-1
打恭作揖,Awe,5,1
打击报复,Disgust,7,-1
大旱望云,Awe,5,0
大马金刀,Awe,5,1
大肆厥辞,Awe,7,1
大胆包身,Awe,5,1
带月披星,Awe,5,1
戴月披星,Awe,5,1
戴头识脸,Awe,5,1
单文孤证,Disgust,5,-1
胆大於身,Awe,5,1
胆丧魂惊,Fear,9,-1
诞罔不经,Disgust,5,-1
党邪陷正,Disgust,5,-1
刀头剑首,Fear,5,0
倒持干戈,Disgust,5,-1
蹈火赴汤,Awe,5,1
道存目击,Awe,5,1
道高望重,Awe,5,1
道貌俨然,Awe,5,1
道头会尾,Awe,5,1
得未曾有,Joy,5,1
德配天地,Awe,7,1
低眉垂眼,Fear,5,0
砥节励行,Awe,5,1
点水不漏,Awe,5,1
雕心雁爪,Disgust,7,-1
雕虫小事,Disgust,5,-1
雕镂藻绘,Disgust,5,-1
调停两用,Disgust,5,-1
跌脚搥胸,SadDisgustss,5,-1
顶天踵地,Awe,5,1
丢盔卸甲,SadDisgustss,5,-1
东央西浼,Awe,5,0
东南之美,Awe,5,1
东窗计,Disgust,5,-1
从良,Awe,3,1
打前站,Awe,5,1
大民族主义,Disgust,5,-1
睁眼瞎子,Disgust,5,0
豆蔻华华,Awe,5,1
弱不胜衣,SadDisgustss,5,0
螓首妮眉,Awe,7,1
夭桃称李,Awe,7,1
一颦一笑,Joy,9,1
负气斗狠,AFearry,9,-1
破门而入,Disgust,1,-1
义务,Awe,5,1
产褥感染,Fear,7,-1
撩蜂吃螫,Disgust,9,-1
列土分茅,Awe,7,1
林下风度,Awe,9,1
零光片羽,Awe,7,1
另眼看戏,Disgust,3,-1
刘毅答诏,Awe,5,1
流言风语,Disgust,7,-1
流风回雪,Awe,5,1
流离琐尾,SadDisgustss,5,-1
柳夭桃艳,Awe,7,1
柳眉踢竖,AFearry,7,-1
柳烟花雾,Awe,5,1
柳莺花燕,Awe,7,1
六通四辟,Awe,3,1
六臂三头,Awe,7,1
龙行虎变,Awe,7,1
龙屈蛇伸,AFearry,7,-1
龙眉豹颈,Awe,7,1
龙蛇飞动,Awe,5,1
龙驭上宾,SadDisgustss,7,-1
龙跳虎卧,Awe,7,1
龙兴云属,Awe,7,1
龙雏凤种,Awe,5,1
龙腾豹变,Awe,7,1
楼阁台榭,Awe,3,1
镂冰劚雪,Awe,7,1
漏尽锺鸣,SadDisgustss,5,-1
鲁连蹈海,Awe,9,1
鲁阳麾戈,Awe,9,1
鹿死不择廕,Fear,3,-1
路见不平，拔剑相助,Awe,7,1
露红烟绿,Awe,5,1
鹭朋鸥侣,Awe,1,1
鸾回凤翥,Awe,5,1
鸾歌凤舞,Awe,7,1
鸾飘凤泊,Awe,7,1
轮焉奂焉,Awe,7,1
论议风生,Awe,3,1
驴年马月,Disgust,5,-1
吕安题凤,SadDisgustss,3,-1
履丝曳缟,Disgust,7,-1
马入华山,Joy,5,1
马耳春风,Disgust,3,-1
马前泼水,SadDisgustss,7,0
买上嘱下,Disgust,7,-1
迈古超今,Awe,7,1
卖妻鬻子,Disgust,7,-1
卖俏行奸,Disgust,7,-1
埋天怨地,Disgust,5,-1
满而不溢,Awe,7,1
慢条丝礼,Joy,3,0
漫不加意,Disgust,5,-1
猫鼠同乳,Disgust,7,-1
毛举细故,Disgust,7,-1
貌离神合,Disgust,1,-1
没卫饮羽,Awe,3,1
没精打彩,Disgust,7,-1
门不夜扃,Joy,7,1
门无杂客,Awe,5,1
猛虎深山,Awe,7,1
迷而知反,Awe,5,1
迷涂知反,Awe,5,1
靡坚不摧,Awe,7,1
靡靡之音,Disgust,3,-1
宏达,Awe,5,1
帝国主义,Disgust,7,-1
夸饰,Awe,3,-1
全盘托出,Awe,8,1
亲自,Awe,5,1
心如刀搅,SadDisgustss,5,-1
心寒胆落,Fear,9,-1
竖子,Disgust,7,-1
衰老,SadDisgustss,5,0
臭皮囊,Disgust,7,-1
摧朽拉枯,Awe,7,1
榱崩栋折,SadDisgustss,7,-1
寸田尺宅,SadDisgustss,5,-1
寸铁杀人,Awe,7,1
达官显宦,Awe,7,1
打家截舍,Disgust,5,-1
大才榱槃,Awe,7,1
大厦将倾,Fear,7,-1
大彻大悟,Awe,5,1
代马依风,SadDisgustss,5,0
待兔守株,Disgust,5,-1
戴笠乘车,Awe,5,1
担雪填河,Disgust,5,-1
殚谋戮力,Awe,5,1
胆壮心雄,Awe,5,1
胆战心寒,Fear,7,-1
淡饭黄齑,Disgust,5,-1
党坚势盛,Awe,5,1
倒海翻江,Joy,7,1
倒背如流,Awe,7,1
蹈锋饮血,Awe,5,1
道合志同,Awe,5,1
道无拾遗,Awe,5,1
道殣相枕,SadDisgustss,5,-1
得不酬失,SadDisgustss,5,0
德艺双馨,Awe,5,1
敌国通舟,Disgust,5,-1
砥砺名节,Awe,5,1
貂狗相属,Disgust,5,-1
彫章镂句,Awe,5,1
雕虫刻篆,Disgust,5,-1
钓誉沽名,Disgust,5,-1
跌宕不羁,Awe,5,1
跌荡风流,Awe,5,1
鼎鼎有名,Awe,7,1
东山高卧,Joy,5,0
东床姣婿,Awe,5,1
东偷西摸,Disgust,5,-1
东敲西逼,Disgust,5,-1
跳踉,Disgust,7,-1
投石下并,Disgust,7,-1
爽然,SadDisgustss,5,0
众说,Joy,5,1
装帧,Awe,7,1
哀声叹气,SadDisgustss,5,0
嗳声叹气,SadDisgustss,5,0
爱民如子,Awe,5,1
爱如珍宝,Awe,7,1
安常处顺,Awe,5,0
安富恤贫,Joy,5,1
安心乐意,Joy,5,1
安枕而卧,Joy,5,0
安坐待毙,Disgust,5,-1
暗锤打人,Disgust,5,-1
昂首伸眉,Awe,5,1
傲骨嶙嶙,Awe,5,1
傲霜斗雪,Awe,5,1
鳌愤龙愁,AFearry,5,0
八面张罗,Awe,5,1
拔葵啖枣,Disgust,5,-1
把酒持螯,Joy,5,1
白华之怨,Disgust,5,0
白雪阳春,Awe,5,1
百代文宗,Awe,5,1
百卉千葩,Awe,5,1
百兽率舞,Awe,5,1
败化伤风,Disgust,5,-1
败国丧家,Disgust,5,-1
搬斤播两,Disgust,5,-1
半面不忘,Awe,5,1
傍人篱落,Disgust,5,-1
宝珠市饼,Awe,5,1
保家卫国,Awe,5,1
抱残守阙,Disgust,5,-1
抱薪救焚,Disgust,5,-1
鲍鱼之肆,Disgust,5,-1
杯弓市虎,Fear,5,-1
北宫婴儿,Awe,5,1
背义负恩,Disgust,5,-1
背山起楼,Disgust,5,-1
逼人太甚,Disgust,5,-1
做人做世,Joy,5,0
刻骨仇很,AFearry,9,-1
荷荷,Disgust,5,-1
黑枪,Disgust,5,-1
抵制,Disgust,3,-1
疱代,Disgust,5,0
媲美,Awe,7,1
飘扬,Awe,1,0
屏弃,Disgust,7,0
烈火轰雷,Disgust,7,-1
林下高风,Awe,9,1
麟角凤毛,Awe,9,1
陵劲淬砺,Awe,3,1
领异标新,Awe,5,1
令行如流,Awe,7,1
流水行云,Awe,7,1
流金铄石,Awe,3,1
流移失所,SadDisgustss,7,-1
流离颠沛,SadDisgustss,9,-1
柳骨颜筋,Awe,7,1
柳暗花明又一村,Joy,7,1
柳娇花媚,Awe,7,1
六马仰秣,Awe,9,1
六街三陌,Awe,5,1
龙生九子,Disgust,5,-1
龙伸蠖屈,Awe,7,1
龙鬼蛇神,Disgust,3,-1
龙飞凤翥,Awe,5,1
龙章凤函,Awe,7,1
龙翔凤舞,Awe,5,1
龙盘虎拏,Awe,5,1
龙头锯角,SadDisgustss,5,-1
龙蟠虬结,Disgust,5,-1
龙腾虎蹴,Awe,7,1
镂玉裁冰,Awe,7,1
镂骨铭心,Awe,9,1
鲁人回日,Awe,9,1
鲁阳指日,Awe,9,1
陆詟水栗,Awe,5,1
戮力一心,Awe,7,1
露餐风宿,SadDisgustss,5,-1
鸾交凤俦,Awe,3,1
鸾只凤单,SadDisgustss,5,-1
鸾舆凤驾,Awe,5,1
乱首垢面,Disgust,7,-1
论黄数白,Disgust,5,-1
洛阳才子,Awe,5,1
驴鸣狗吠,Disgust,7,-1
履信思顺,Awe,5,1
履霜坚冰,Fear,7,-1
马上墙头,Awe,3,1
马壮人强,Awe,1,1
马齿徒长,SadDisgustss,7,-1
买笑寻欢,Disgust,7,-1
麦穗两岐,Joy,7,1
卖狗悬羊,Disgust,5,-1
卖履分香,SadDisgustss,9,1
谩不经意,Disgust,5,-1
满腹狐疑,Disgust,7,-1
漫天大谎,Disgust,9,-1
忙忙碌碌,Fear,3,0
毛骨耸然,Fear,9,-1
貌合心离,Disgust,1,-1
没世穷年,SadDisgustss,3,1
没查没利,Disgust,7,-1
没头苍蝇,Fear,7,-1
门庭如市,Joy,7,1
迷天大罪,Disgust,9,-1
迷迷荡荡,Disgust,7,-1
靡不有初，鲜克有终,Disgust,3,-1
靡然从风,Awe,1,1
孤雏腐鼠,Disgust,5,-1
骨化形销,SadDisgustss,5,0
鼓脣摇舌,Disgust,5,-1
鼓舞欢欣,Joy,7,1
故技重演,Disgust,3,-1
顾犬补牢,Disgust,5,-1
顾后瞻前,Disgust,5,-1
瓜垢磨痕,Awe,5,-1
观化听风,Awe,5,1
官情纸薄,Disgust,7,-1
鳏寡孤惸,SadDisgustss,5,0
贯通融会,Awe,7,1
光彩溢目,Awe,5,1
广种薄收,SadDisgustss,5,-1
归根究柢,Awe,5,0
规天矩地,Awe,5,0
闺英闱秀,Awe,5,1
诡雅异俗,Disgust,7,-1
鬼哭神愁,Fear,5,-1
鬼哭栗飞,Awe,9,1
鬼烂神焦,SadDisgustss,9,-1
贵壮贱老,Disgust,5,-1
桂枝片玉,Awe,7,1
刿鉥心腑,Disgust,9,-1
过化存神,Awe,5,1
过桥拆桥,Disgust,5,-1
海涸石烂,Awe,9,1
骇人闻见,Surprise,7,-1
酣痛淋漓,Awe,7,1
含牙带角,Disgust,5,-1
含辛茹苦,Awe,5,1
含垢弃瑕,Awe,7,-1
含商咀徵,Awe,5,1
韩信将兵，多多益善,Awe,5,0
寒心销志,SadDisgustss,5,-1
汗牛塞栋,Awe,7,1
汗流洽背,Fear,3,0
嚎天动地,SadDisgustss,9,0
好行小惠,Disgust,5,-1
豪干暴取,Disgust,7,-1
昊天罔极,SadDisgustss,7,1
何所不有,Disgust,5,0
和容悦色,Awe,5,1
河决鱼烂,Disgust,9,-1
河清三日,Joy,5,1
河溓海晏,Joy,5,1
鹤骨松筋,Awe,5,1
鹤短凫长,Disgust,5,-1
黑言诳语,Disgust,5,-1
横眉立目,AFearry,9,-1
横眉瞪目,AFearry,9,-1
横拦竖挡,Disgust,5,-1
横抢武夺,Disgust,7,-1
衡阳雁断,Disgust,5,-1
宏材大略,Awe,7,1
泓峥萧瑟,Awe,5,1
鸿飞霜降,SadDisgustss,5,0
鸿翔鸾起,Joy,7,1
鸿俦鹤侣,Awe,7,1
喉长气短,Disgust,7,-1
厚往薄来,Awe,7,1
伪书,Disgust,5,-1
文治,Awe,3,1
未形之患,Disgust,5,-1
无般不识,Disgust,7,-1
憨子,Disgust,3,0
喝西北风,AFearry,3,0
死诸葛哧走生仲达,Awe,5,1
贬值,SadDisgustss,5,-1
捷给,Awe,5,0
赢得,Awe,7,1
庸人,Disgust,7,-1
幽愤,Disgust,7,-1
尤物,Awe,9,1
游兴,Joy,5,0
右倾机会主义,Disgust,5,-1
渔霸,Disgust,7,-1
寓公,Disgust,5,-1
鬼怕恶人,Disgust,7,-1
河清海宴,Joy,5,1
鸿爪留泥,SadDisgustss,5,1
示众,Surprise,3,-1
是味儿,Joy,3,1
释怀,Joy,5,1
货贿公行,Disgust,7,0
鸡鸣狗吠,Disgust,9,-1
哈哈儿,Disgust,3,-1
浩劫,SadDisgustss,7,0
合十,Awe,3,0
比冀齐飞,Awe,5,1
巴巴儿地,SadDisgustss,5,0
把兄弟,Awe,5,1
罢手,Disgust,5,0
般配,Awe,5,1
帮办,Joy,5,0
绑票,Fear,5,-1
包举,Joy,5,0
危言正色,Awe,7,1
违乡负俗,SadDisgustss,7,-1
无名之师,Disgust,7,-1
断炊,Disgust,5,-1
对口疮,SadDisgustss,5,-1
眼拙,SadDisgustss,7,-1
洋财,Joy,9,1
丧胆销魂,Fear,9,-1
一座皆惊,Fear,9,-1
栗栗危俱,Fear,8,-1
望而生畏,Fear,7,-1
一年被蛇咬，三年怕草索,Fear,8,-1
红豆相思,Awe,7,1
琴瑟之好,Awe,7,1
同气连枝,Awe,5,1
疾恶如仇,AFearry,9,-1
睚眦之怨,Disgust,7,-1
热血沸腾,Awe,7,1
思深义重,Awe,5,1
超超率著,Awe,8,1
开宗明义,Awe,5,1
言谈林薮,Awe,5,1
一言以蔽之,Awe,7,1
不可胜言,Disgust,8,1
和盘托出,Awe,7,1
促膝谈心,Awe,5,1
祟论宏议,Disgust,7,1
平心而论,Disgust,5,1
议论纷纷,Disgust,5,0
知无不言，言无不尽,Awe,7,1
谑而不虐,Disgust,7,-1
当面鼓，对面锣,Disgust,8,-1
诸如此类,Joy,7,0
徒托生言,Disgust,8,-1
虚费词说,Disgust,8,-1
不根之论,Disgust,5,-1
泼妇骂街,Disgust,5,-1
猛志常在,Awe,8,1
中流击揖,Awe,8,1
掞藻飞声,Awe,8,1
故旧不弃,Awe,5,1
心虔志诚,Awe,8,1
冰壶秋月,Awe,7,1
格守不渝,Awe,5,1
戒骄戒操,Awe,5,1
揉搓,AFearry,7,0
面如死灰,Fear,9,-1
侧足而立,Fear,5,-1
吴牛喘月,Fear,7,-1
藕断丝连,Awe,8,1
相亲相爱,Awe,8,1
把玩无厌,Awe,8,1
唇亡齿寒,Awe,7,1
盗憎主人,AFearry,5,-1
扑杀此獠,AFearry,8,-1
冤家路窄,AFearry,8,-1
见猎心喜,Awe,7,1
一发破的,Awe,8,1
燕语莺声,Awe,5,1
千叮万嘱,Disgust,8,1
讷口少言,SadDisgustss,5,0
甚嚣尘上,Disgust,5,-1
郑人争年,Disgust,7,-1
耳边风,Disgust,7,-1
含血喷人,Disgust,8,-1
舌剑唇枪,Disgust,7,-1
引经据典,Disgust,5,-1
口头掸,Disgust,8,0
旧凋重弹,Disgust,7,-1
焚花之论,Disgust,5,-1
弦外之音,Disgust,7,-1
不忘沟壑,Awe,7,1
伏龙凤雏,Awe,7,1
不恶而严,Awe,7,1
声振寰宇,Awe,5,1
不耻最后,Awe,8,1
赤心相待,Awe,5,1
扪心无愧,Awe,7,1
一不做，二不休,Awe,7,1
悃幅无华,Awe,7,1
坐言起行,Awe,5,1
熬头儿,Joy,5,0
巴望,SadDisgustss,5,0
罢教,Disgust,5,0
百事通,Awe,5,1
拜节,Awe,5,1
拜物教,Disgust,5,-1
半文盲,SadDisgustss,5,-1
帮同,Awe,5,1
包办,Joy,5,0
包容,Joy,5,0
丁香,Awe,9,1
铺展,Awe,2,0
齐集,Awe,7,0
恰好,Joy,7,0
哀哀欲绝,SadDisgustss,9,0
爱才如渴,Awe,5,0
爱人好士,Awe,5,1
爱之欲其生，恶之欲其死,Disgust,7,-1
安良除暴,Awe,5,1
暗室亏心,Disgust,5,-1
昂藏七尺,Awe,7,1
傲睨得志,Disgust,5,-1
奥援有灵,Disgust,5,0
八公山上，草木皆兵,Fear,5,1
巴人下里,Disgust,5,-1
拔本塞原,Disgust,7,1
拔类超群,Awe,5,1
白丁俗客,Disgust,5,-1
白首不渝,Awe,5,1
百无一用,Disgust,7,-1
败绩,SadDisgustss,5,0
败柳残花,Disgust,5,-1
拜拜,SadDisgustss,5,0
拜将封侯,Awe,5,1
搬石砸脚,Disgust,5,-1
